repo_id,n_modules,total_edges,cf_edges,has_cf,sec_reached,stars,forks,size_kb
793989341,1,0,0,0,0,0,0,13
793992266,3,2,2,1,1,0,0,11
794020158,2,1,1,1,0,1,0,20
794027616,1,2,0,0,0,0,0,9
794042011,1,0,0,0,0,0,0,1
794080537,2,0,0,0,0,0,0,8
794100825,1,0,0,0,0,0,0,7
794113788,3,2,1,1,1,0,0,13
794101233,10,17,14,1,0,0,1,276
794114302,2,1,0,0,0,0,0,13
794037464,37,57,43,1,0,0,0,20781
794128794,1,0,0,0,0,0,0,30
794155292,2,1,1,1,0,0,0,24
794155600,2,1,1,1,0,0,0,7
794218446,1,0,0,0,0,0,0,18
794238080,1,0,0,0,0,0,0,19
794283128,1,2,0,0,0,0,0,6
794289052,2,29,0,0,0,0,0,71
794295875,1,0,0,0,0,0,0,16
794305174,1,0,0,0,0,0,0,352
794306307,1,0,0,0,0,0,0,15
794315380,1,0,0,0,0,0,0,872
794322348,1,0,0,0,0,0,0,6
794408478,1,3,0,0,0,0,2,89
794332522,1,0,0,0,0,0,0,368
794413208,2,1,1,1,0,1,0,538
794418352,1,0,0,0,0,0,0,5
794414845,2,1,1,1,0,1,0,546
794429458,2,1,1,1,1,0,0,49
794517112,1,0,0,0,0,0,0,18
794519944,2,4,1,1,0,0,0,639
794523120,1,0,0,0,0,0,1,24
794531756,1,0,0,0,0,0,0,13
794533304,1,0,0,0,0,0,0,11
794535243,4,1,1,1,1,0,0,233
794536343,1,0,0,0,0,0,0,7
794538906,2,1,1,1,0,0,0,6
794541433,2,1,0,0,0,0,0,17
794543473,1,0,0,0,0,0,0,5
794549536,2,1,0,0,0,0,0,9
794562055,1,0,0,0,0,0,0,5
794564811,1,0,0,0,0,0,0,3
794573609,1,0,0,0,0,0,0,3
794576661,1,2,0,0,0,0,0,3
794599455,1,0,0,0,0,0,0,724
794612419,2,0,0,0,0,1,0,11
794578470,5,11,4,1,1,0,0,26
794617670,2,1,1,1,0,0,0,24
794624301,2,2,2,1,1,0,0,6
794628315,1,3,0,0,0,1,0,38
794638525,1,1,0,0,0,0,1,10
794645935,3,3,2,1,0,1,0,151
794645952,2,1,1,1,1,0,0,96
794645970,3,2,2,1,0,0,0,312
794645964,2,2,1,1,0,1,0,49
794645984,6,7,7,1,1,1,0,74
794645999,4,4,0,0,0,1,0,888
794656895,2,1,0,0,0,0,0,21
794667596,2,1,0,0,0,0,0,13
794672348,2,1,0,0,0,0,0,16
794672405,2,1,0,0,0,0,0,13
794672806,8,5,5,1,1,0,0,32
794674824,2,1,0,0,0,0,0,12
794678944,2,1,0,0,0,0,0,16
794680620,2,1,0,0,0,0,0,13
794682403,2,0,0,0,0,0,0,10
794683711,7,6,6,1,0,0,0,111
794685810,2,0,0,0,0,0,0,10
794685817,2,1,0,0,0,0,0,16
794686099,2,1,0,0,0,0,0,13
794686334,2,0,0,0,0,0,0,10
794686886,2,0,0,0,0,0,0,10
794687905,2,1,0,0,0,0,0,11
794692663,2,1,0,0,0,0,0,13
794693317,1,0,0,0,0,1,0,19
794698054,2,0,0,0,0,0,0,10
794695879,2,0,0,0,0,0,0,9
794698985,2,0,0,0,0,0,0,11
794711578,2,0,0,0,0,0,0,9
794709504,1,0,0,0,0,0,0,23
794713290,15,36,0,0,0,0,0,323
794761704,1,0,0,0,0,0,0,725
794761914,1,0,0,0,0,0,0,26
794773517,1,1,0,0,0,0,0,20
794774227,3,2,2,1,0,0,0,51
794777891,2,1,1,1,1,0,0,12
794824283,1,3,0,0,0,0,0,96
794786160,1,0,0,0,0,0,0,467
794824641,7,6,6,1,1,0,0,35
794844365,1,0,0,0,0,0,0,7
794867466,2,1,0,0,0,0,0,9
794877332,10,28,12,1,0,0,0,145
794880507,2,1,0,0,0,0,0,13
794882297,1,0,0,0,0,0,0,7
794903711,2,1,1,1,0,0,0,23
794904324,1,0,0,0,0,0,0,8
794904812,1,0,0,0,0,0,0,10
794905392,1,0,0,0,0,0,0,8
794904964,1,0,0,0,0,0,0,7
794905556,1,0,0,0,0,0,0,8
794920137,1,0,0,0,0,0,0,6
794939248,1,0,0,0,0,0,0,9
794948911,3,2,2,1,0,1,1,2066
795019218,9,13,3,1,0,0,0,4596
795034573,1,0,0,0,0,0,0,13
795021596,13,2,2,1,1,0,0,28
795036145,1,0,0,0,0,0,0,41
795037683,1,0,0,0,0,0,0,9
795054218,1,0,0,0,0,0,0,8
795051960,1,0,0,0,0,0,0,3
795063570,1,0,0,0,0,0,0,3
795071177,2,1,1,1,0,0,0,26
795077040,1,3,0,0,0,0,0,21
795080566,4,6,1,1,1,0,0,101
795093869,1,6,0,0,0,1,0,134
795106785,11,2,2,1,0,0,0,34
795124716,2,1,0,0,0,0,0,11
795134091,1,0,0,0,0,0,0,45
795168983,1,5,0,0,0,0,0,24
795120766,12,26,5,1,0,0,0,667
795179268,2,3,1,1,0,0,2,25
795173367,2,3,1,1,0,0,2,25
795181012,2,3,1,1,0,0,3,39
795171758,5,0,0,0,0,0,0,16724
795213065,2,3,1,1,1,0,0,11
795189953,3,7,3,1,0,0,0,143
795217979,2,3,3,1,0,0,0,16
795186689,9,14,14,1,1,0,0,544
795223927,3,2,2,1,0,0,0,113
795229174,1,1,0,0,0,0,0,71
795229266,2,8,1,1,0,0,0,111
795229228,2,4,1,1,0,0,0,189
795229284,2,6,1,1,0,0,0,85
795229274,2,4,1,1,0,0,0,104
795229320,2,7,1,1,0,0,0,118
795229296,2,2,1,1,0,0,0,106
795229325,2,6,1,1,0,0,0,116
795229384,2,1,1,1,1,0,0,83
795229343,2,1,1,1,0,0,0,62
795229400,2,2,1,1,0,0,0,87
795229467,2,6,1,1,0,0,0,138
795229479,2,2,1,1,0,0,0,139
795229505,2,18,1,1,0,0,0,165
795229519,2,9,1,1,0,0,0,83
795255719,1,0,0,0,0,0,0,17
795229588,2,4,1,1,0,0,0,81
795229555,5,18,4,1,0,0,0,205
795229622,3,21,2,1,0,0,0,283
795255747,1,0,0,0,0,0,0,9
795255721,1,0,0,0,0,0,1,13
795255739,1,0,0,0,0,0,0,12
795255761,1,0,0,0,0,0,0,6016
795255766,1,0,0,0,0,0,0,13
795255770,1,0,0,0,0,0,0,10
795255829,1,0,0,0,0,0,0,14
795259858,1,0,0,0,0,0,0,55
795271198,1,0,0,0,0,0,0,36
795285612,2,1,1,1,0,0,0,5
795302065,2,1,0,0,0,0,0,25
795305596,1,2,0,0,0,0,0,8
795315308,4,0,0,0,0,0,0,10
795327926,1,0,0,0,0,0,0,19
795334336,3,2,0,0,0,0,0,46
795334774,2,2,0,0,0,0,0,408
795350644,1,3,0,0,0,0,0,11
795335037,2,4,0,0,0,0,0,37
795374500,2,1,1,1,0,0,0,15
795395246,5,6,6,1,0,0,0,400
795428031,2,3,0,0,0,0,0,36
795428718,3,0,0,0,0,0,0,11
795447315,2,1,1,1,0,0,0,10
795448277,9,31,10,1,0,0,0,56
795415297,29,108,2,1,1,0,0,6402
795448566,1,0,0,0,0,0,0,11
795487725,1,0,0,0,0,0,0,15
795449030,4,3,3,1,1,0,0,18
795410574,1,3,0,0,0,0,0,38440
795511798,1,0,0,0,0,0,0,16
795501378,1,0,0,0,0,0,0,303
795521035,1,0,0,0,0,0,0,18
795523960,1,0,0,0,0,0,0,41
795556799,1,0,0,0,0,0,0,13
795597100,1,0,0,0,0,0,0,146
795598834,2,12,1,1,0,0,0,20
795611721,1,0,0,0,0,0,0,21
795619995,1,0,0,0,0,0,0,84
795630777,1,0,0,0,0,0,0,64
795635397,3,4,4,1,1,0,0,23
795643662,1,3,0,0,0,0,0,65
795659291,2,1,1,1,0,0,0,33
795665786,3,2,2,1,0,0,0,53
795682833,1,0,0,0,0,0,0,20
795673914,1,0,0,0,0,1,0,830
795687147,1,0,0,0,0,0,0,41
795726742,2,4,4,1,0,0,0,19
795731991,1,6,0,0,0,0,0,482
795745462,1,0,0,0,0,0,0,8
795768991,1,3,0,0,0,0,0,11
795784699,5,1,0,0,0,0,0,10
795790882,2,2,2,1,1,0,0,46
795821411,1,2,0,0,0,1,0,13
795860884,1,0,0,0,0,0,0,8
795866173,69,17,8,1,0,1,0,27826
795858089,4,0,0,0,0,0,0,5188
795935627,4,1,1,1,0,0,0,6
795949289,2,1,0,0,0,0,0,17
795955188,1,0,0,0,0,0,0,43
795975945,1,0,0,0,0,0,0,7
795957193,1,0,0,0,0,0,0,16
795987148,2,0,0,0,0,1,0,12
796032665,1,0,0,0,0,0,0,17
796053278,6,4,4,1,0,5,0,21
796039585,3,2,1,1,0,0,0,54
796058483,9,13,10,1,1,0,0,265
796121394,1,0,0,0,0,0,0,35
796083858,2,0,0,0,0,0,0,17
796125206,1,0,0,0,0,0,0,3
796125877,1,0,0,0,0,0,0,4
796128434,1,0,0,0,0,0,0,16
796265262,2,0,0,0,0,0,0,9
796251736,5,4,4,1,0,1,0,82
796217454,2,1,1,1,1,0,0,8366
796303572,1,0,0,0,0,0,0,36
796323712,1,0,0,0,0,0,0,9
796327093,1,0,0,0,0,0,0,5
796336720,2,6,0,0,0,0,0,54
796326636,8,6,6,1,1,0,0,3962
796345942,1,0,0,0,0,0,0,8
796377005,2,1,1,1,0,1,1,22
796356832,7,3,3,1,1,0,0,2936
796386680,3,4,4,1,1,1,0,33
796422446,1,1,0,0,0,0,0,14
796425674,5,2,2,1,1,1,0,162
796441874,7,3,2,1,1,0,0,65
796450627,1,0,0,0,0,0,0,16
796458646,2,1,1,1,0,0,0,12
796482143,4,0,0,0,0,0,0,9
796495953,1,0,0,0,0,0,0,7
796490176,1,3,0,0,0,0,0,11
796489293,2,0,0,0,0,0,0,5322
796522656,5,0,0,0,0,1,0,18
796528577,2,2,1,1,0,0,0,59
796566919,22,15,3,1,0,0,0,2478
796367002,38,17,17,1,1,45,20,40345
796571755,2,0,0,0,0,0,0,28
796496601,29,107,2,1,1,0,0,47131
796572432,22,15,3,1,0,0,0,2521
796587049,9,8,8,1,1,0,0,21
796619345,14,26,12,1,0,0,0,38
796620816,1,0,0,0,0,0,0,352
796632387,1,0,0,0,0,0,0,33
796662200,1,0,0,0,0,0,0,29
796616319,7,5,5,1,0,0,0,5066
796649380,1,0,0,0,0,1,0,9364
796683389,5,0,0,0,0,4,2,124
796692258,2,1,0,0,0,0,0,13
796704445,1,2,0,0,0,0,0,890
796705102,2,1,0,0,0,0,0,14
796707882,2,2,1,1,1,0,0,26
796713437,2,0,0,0,0,0,0,10
796725804,2,4,0,0,0,0,0,21
796733318,2,0,0,0,0,0,0,9
796734499,2,0,0,0,0,0,0,9
796738172,2,1,0,0,0,0,0,11
796739883,5,4,4,1,1,0,0,41
796743460,3,5,2,1,1,2,2,386
796779771,6,0,0,0,0,0,1,243
796804521,1,0,0,0,0,0,0,27
796809148,1,0,0,0,0,0,0,25
796811523,4,8,0,0,0,0,1,46
796791759,8,7,7,1,0,2,10,6792
796856854,2,0,0,0,0,0,0,3
796812513,1,0,0,0,0,0,0,9
796859221,1,0,0,0,0,0,0,10
796873342,1,0,0,0,0,0,0,5
796885306,1,0,0,0,0,0,0,5
796885466,1,0,0,0,0,0,0,3
796905294,1,0,0,0,0,0,0,5
796896649,2,4,1,1,1,0,0,23
796917767,1,0,0,0,0,0,0,9
796926981,1,3,0,0,0,0,0,21
796921875,1,0,0,0,0,0,0,19
796940891,1,0,0,0,0,0,0,43
796928760,1,0,0,0,0,0,0,10
796956813,1,0,0,0,0,0,0,35
796814677,4,1,0,0,0,0,0,46647
796957515,1,0,0,0,0,0,0,35
796957492,1,0,0,0,0,0,0,35
796956844,1,0,0,0,0,0,0,35
796957557,1,0,0,0,0,0,0,35
797005241,1,2,0,0,0,0,0,21
797006600,2,0,0,0,0,2,0,21
796989949,2,1,0,0,0,0,0,10
797008983,1,0,0,0,0,0,0,9
797053058,1,0,0,0,0,0,0,7
797037331,1,0,0,0,0,5,2,389
797044966,3,0,0,0,0,0,0,81
797064733,22,12,3,1,0,0,0,2540
797098815,7,5,5,1,1,0,0,17
797085874,1,0,0,0,0,0,0,368
797105445,2,0,0,0,0,0,0,10
797113111,3,0,0,0,0,0,1,15
797106335,5,0,0,0,0,0,0,65
797115843,8,7,7,1,1,0,0,690
797124291,1,1,0,0,0,0,0,4
797164836,1,0,0,0,0,0,0,8
797172467,1,0,0,0,0,0,0,499
797181972,1,0,0,0,0,0,0,19
797187868,5,4,4,1,0,0,0,128
797196128,3,2,2,1,1,0,0,123
797069504,2,0,0,0,0,0,0,11744
797212860,6,12,7,1,1,0,0,380
797202102,9,10,7,1,0,0,0,1903
797248362,2,0,0,0,0,5,4,23459
797249299,2,0,0,0,0,0,0,6
797249451,1,0,0,0,0,0,0,19
797256918,5,5,0,0,0,0,0,27
797261265,1,0,0,0,0,0,0,8
797271282,8,0,0,0,0,0,0,245
797338030,1,6,0,0,0,0,0,38
797348983,2,8,0,0,0,0,1,23
797346151,2,1,1,1,1,0,0,182
797425435,1,0,0,0,0,0,0,687
797329725,417,537,537,1,1,0,0,13818
797480506,1,0,0,0,0,0,0,89
797485584,1,0,0,0,0,0,0,51
797430372,3,2,2,1,0,0,0,5946
797491652,1,0,0,0,0,0,0,15
797494203,1,0,0,0,0,0,0,20
797496238,1,0,0,0,0,0,0,25
797498704,1,0,0,0,0,0,0,13
797508522,1,0,0,0,0,0,0,20
797525723,1,0,0,0,0,0,0,19
797634772,2,0,0,0,0,0,0,23
797546366,1,0,0,0,0,0,0,12
797665222,1,0,0,0,0,0,0,60
797670228,1,0,0,0,0,0,0,15
797671118,1,0,0,0,0,0,0,21
797714093,5,13,4,1,1,0,1,32
797714238,1,0,0,0,0,0,0,370
797752215,18,47,8,1,0,0,0,693
797761637,1,0,0,0,0,0,0,19
797771676,11,8,8,1,1,0,0,644
797778944,3,2,2,1,0,3,3,11
797781448,1,0,0,0,0,0,0,13
797787566,1,0,0,0,0,0,0,19
797792912,7,16,0,0,0,0,1,53
797798115,2,1,1,1,1,0,0,27
797807910,1,0,0,0,0,0,0,75
797816367,1,0,0,0,0,5,0,9
797872275,1,0,0,0,0,0,0,20
797879499,1,3,0,0,0,0,0,14
797828837,4,0,0,0,0,0,0,1264
797895344,1,0,0,0,0,0,0,16
797895749,1,0,0,0,0,0,0,31
797912289,1,0,0,0,0,0,0,6
797921132,4,0,0,0,0,1,0,708
797909138,1,0,0,0,0,0,0,1007
798016833,1,0,0,0,0,0,0,18
798031316,9,8,8,1,1,0,0,98
797981251,1,0,0,0,0,0,0,14
798033538,3,2,2,1,1,0,0,11
797972301,17,2,0,0,0,9,4,7821
798044299,1,0,0,0,0,0,0,13
798048757,1,0,0,0,0,0,0,184
798059167,1,0,0,0,0,0,0,12
798051271,32,30,30,1,1,0,0,833
797819827,33,194,9,1,1,0,1,155813
798062399,1,0,0,0,0,1,0,198
798127234,1,0,0,0,0,0,0,22
798139922,3,3,2,1,1,0,0,459
798201720,1,0,0,0,0,0,0,351
798207593,9,5,5,1,1,0,0,23
798212567,2,2,0,0,0,0,0,35
798213574,2,0,0,0,0,1,0,786
798187801,31,112,2,1,1,0,0,47721
798234749,1,0,0,0,0,0,0,17
798262232,1,0,0,0,0,0,0,8
798275595,2,1,0,0,0,0,0,11
798284298,1,0,0,0,0,0,0,17
798295409,2,0,0,0,0,0,0,10
798307198,8,6,6,1,1,0,0,11
798304123,1,0,0,0,0,0,0,369
798307904,2,1,1,1,0,0,0,14
798310946,1,0,0,0,0,0,0,30
798312106,9,18,17,1,0,0,1,480
798330085,1,0,0,0,0,1,0,196
798351965,6,7,0,0,0,0,2,200
798405341,1,0,0,0,0,0,0,22
798390271,2,0,0,0,0,0,0,9
798416596,12,8,4,1,0,4,1,278
798419238,1,0,0,0,0,2,21,50
798319881,4,4,3,1,1,0,0,48251
798481395,2,0,0,0,0,0,0,20993
798491090,1,0,0,0,0,0,0,34
798498229,1,0,0,0,0,0,0,19
798443161,5,3,3,1,1,0,0,1217
798501098,4,3,3,1,1,0,0,189
798510161,1,0,0,0,0,0,0,11
798506403,1,0,0,0,0,0,0,28
798513636,1,0,0,0,0,0,0,49
798504185,1,0,0,0,0,1,1,5476
798522936,5,4,4,1,1,0,0,25
798573779,2,1,1,1,1,0,0,338
798577286,2,0,0,0,0,0,0,10
798595956,1,0,0,0,0,0,0,30
798602502,1,1,0,0,0,0,0,26
798605493,1,0,0,0,0,0,0,22
798629798,1,0,0,0,0,0,0,29
798646655,5,4,4,1,0,0,0,26984
798655284,5,4,4,1,0,0,0,7
798674537,6,1,0,0,0,0,0,3640
798677383,1,0,0,0,0,2,0,15
798705339,3,2,2,1,0,0,0,45
798706993,5,0,0,0,0,1,0,931
798725734,1,0,0,0,0,1,0,7
798714578,2,0,0,0,0,0,0,1444
798730662,1,0,0,0,0,0,0,373
798731400,1,0,0,0,0,2,1,147
798741330,7,6,6,1,1,0,0,22
798762189,1,3,0,0,0,0,0,18
798764745,2,2,2,1,0,0,0,494
798766065,1,0,0,0,0,0,0,4
798768612,3,2,2,1,0,0,0,7
798770766,1,0,0,0,0,0,0,9
798776896,1,0,0,0,0,0,0,15
798806228,1,3,0,0,0,0,0,6
798806170,7,7,5,1,1,0,0,32
798781217,2,5,2,1,0,0,0,47
798826899,1,0,0,0,0,0,0,218
798910417,2,2,1,1,1,0,0,28
798901598,7,6,6,1,1,0,1,352
798930915,1,0,0,0,0,1,0,15
798922552,1,0,0,0,0,0,0,30
798961552,2,1,1,1,0,1,0,20
798991953,1,0,0,0,0,0,0,23
798979343,1,0,0,0,0,1,0,168
798996773,1,0,0,0,0,0,0,16
798978523,3,0,0,0,0,0,1,181
798997363,1,0,0,0,0,0,0,17
799015313,1,0,0,0,0,0,0,18
798997323,1,0,0,0,0,0,0,18
798999810,11,0,0,0,0,0,0,154
799015846,1,2,0,0,0,0,0,27
799021258,2,1,0,0,0,0,0,11
799083285,1,0,0,0,0,0,0,7
799040671,1,0,0,0,0,0,0,15
799091747,1,0,0,0,0,0,0,21
799114543,2,1,0,0,0,0,1,18
799173767,9,54,11,1,0,0,0,93
799197516,2,0,0,0,0,0,0,15
799184590,1,0,0,0,0,0,0,15
799223093,5,4,4,1,1,0,0,23
799228744,9,0,0,0,0,0,0,53
799223082,11,8,8,1,1,0,0,35
799205686,1,0,0,0,0,0,0,5956
799246639,2,0,0,0,0,0,0,8
799255468,1,0,0,0,0,0,0,18
799258505,2,1,1,1,0,1,0,536
799261927,1,0,0,0,0,0,0,41
799278925,1,0,0,0,0,0,0,43
799281861,1,0,0,0,0,0,0,19
799297543,2,1,1,1,0,1,0,534
799297404,2,1,1,1,0,1,0,545
799297830,2,1,1,1,0,1,0,528
799298791,2,1,1,1,0,0,0,529
799300920,1,0,0,0,0,1,0,24
799302673,1,0,0,0,0,0,0,52
799342812,1,0,0,0,0,1,0,13
799385599,2,1,1,1,0,0,1,149
799400379,1,0,0,0,0,0,0,21
799429182,2,0,0,0,0,0,0,20
799431879,1,0,0,0,0,0,0,158
799430639,1,0,0,0,0,0,0,369
799445319,2,1,1,1,0,0,0,33
799452945,3,0,0,0,0,0,0,17
799489506,1,0,0,0,0,0,0,25
799493798,1,0,0,0,0,0,0,19
799496776,2,1,0,0,0,0,0,14
799516893,1,0,0,0,0,0,0,374
799517514,1,0,0,0,0,0,0,250
799573570,1,1,0,0,0,0,0,79
799573743,1,0,0,0,0,0,0,5
799600966,1,2,0,0,0,0,0,11
799593584,37,14,4,1,0,0,0,80
799621619,2,1,1,1,0,0,0,681
799621930,2,1,1,1,0,0,0,466
799582297,81,264,264,1,0,0,0,5952
799622495,2,1,1,1,0,0,0,592
799659908,1,0,0,0,0,0,0,4
799659027,5,3,3,1,1,0,0,25
799670399,4,9,0,0,0,0,0,40
799632617,10,3,0,0,0,0,0,693
799672594,1,0,0,0,0,0,0,7
799679899,1,0,0,0,0,0,0,13
799683806,1,0,0,0,0,0,0,17
799670614,2,0,0,0,0,9,0,8033
799712919,1,2,0,0,0,0,0,7
799728102,1,1,0,0,0,0,0,9
799722818,2,1,1,1,0,0,0,681
799741879,2,2,0,0,0,1,0,14
799760486,5,0,0,0,0,0,0,125
799767268,2,1,1,1,1,0,0,4
799773674,7,2,2,1,0,0,0,71
799838890,1,0,0,0,0,0,0,18
799844152,3,0,0,0,0,0,0,18
799852576,3,0,0,0,0,0,0,18
799852938,1,0,0,0,0,0,0,90
799856547,7,6,6,1,1,0,0,41
799875225,5,1,1,1,0,0,0,33
799903062,1,0,0,0,0,0,0,14
799876793,5,20,0,0,0,0,1,176
799903453,1,0,0,0,0,1,1,26
799903598,1,0,0,0,0,0,0,11
799912645,3,1,1,1,0,0,0,7
799916588,8,31,24,1,1,11,1,336
799924469,1,0,0,0,0,0,0,19
799946915,1,0,0,0,0,0,0,10
799950624,1,0,0,0,0,0,0,350
799956499,7,5,5,1,0,0,0,7
799965478,1,0,0,0,0,0,0,13
799979706,1,0,0,0,0,0,0,23
799960989,1,0,0,0,0,0,0,288
799970521,2,0,0,0,0,0,23,1370
799998603,1,0,0,0,0,0,0,16
800025497,2,2,1,1,0,0,0,61
800049595,1,0,0,0,0,0,0,16
800031953,7,4,4,1,0,0,0,114
800051592,1,0,0,0,0,0,0,43
800070558,1,0,0,0,0,0,0,19
800072600,1,0,0,0,0,0,0,8
800061416,6,5,5,1,1,18,0,1695
800122791,3,0,0,0,0,0,0,6
800148382,1,0,0,0,0,0,0,17
800156075,1,0,0,0,0,0,0,182
800078742,1,0,0,0,0,13,1,6685
800163558,1,0,0,0,0,0,0,29
800175384,1,0,0,0,0,0,0,12
800170074,1,0,0,0,0,0,0,46
800200922,3,10,2,1,0,0,1,74
800239557,1,0,0,0,0,1,0,62
800201076,5,4,4,1,1,0,0,11918
800271821,1,3,0,0,0,0,0,8
800281909,1,0,0,0,0,0,0,17
800298920,1,0,0,0,0,0,0,17
800214827,5,4,4,1,1,1,0,11486
800301597,1,1,0,0,0,0,0,51
800311667,37,66,0,0,0,2,0,165
800311772,1,2,0,0,0,0,0,29
800342275,1,0,0,0,0,0,0,28
800349965,1,0,0,0,0,0,0,6
800368783,2,6,1,1,1,0,0,23
800391636,2,2,1,1,0,1,0,812
800392805,9,27,8,1,1,0,0,60
800403329,3,2,2,1,1,0,0,12
800418155,2,0,0,0,0,0,0,8
800409271,3,2,2,1,1,0,0,324
800419630,2,1,0,0,0,0,0,9
800433996,2,1,0,0,0,0,0,11
800433424,1,0,0,0,0,0,0,13
800421020,2,1,0,0,0,0,0,14
800434981,2,1,0,0,0,0,0,13
800436095,1,0,0,0,0,0,0,38
800438681,2,1,0,0,0,0,0,13
800438543,2,0,0,0,0,0,0,9
800439662,2,1,0,0,0,0,0,13
800443624,3,2,2,1,1,1,0,14
800439651,2,0,0,0,0,0,0,9
800442415,2,0,0,0,0,0,0,8
800452587,2,1,0,0,0,0,0,13
800456641,2,1,0,0,0,0,0,13
800471091,2,1,1,1,0,0,0,10
800465510,5,0,0,0,0,15,2,3735
800471241,3,1,1,1,0,0,0,16
800498942,1,0,0,0,0,0,0,5
800493357,2,0,0,0,0,0,0,8
800533828,1,0,0,0,0,0,0,2
800518139,3,0,0,0,0,2,0,19
800548041,4,2,2,1,0,0,40,75
800584815,2,1,1,1,0,0,0,18
800579877,2,1,0,0,0,0,0,13
800580005,1,0,0,0,0,0,0,368
800587532,1,0,0,0,0,0,0,350
800597292,1,0,0,0,0,0,0,14
800600573,1,0,0,0,0,0,0,22
800588728,1,8,0,0,0,0,0,831
800623681,2,1,0,0,0,0,0,16
800637020,1,0,0,0,0,0,0,5
800689460,1,0,0,0,0,0,0,17
800697721,1,0,0,0,0,0,0,18
800710244,2,1,1,1,0,0,0,5
800611402,39,0,0,0,0,0,0,13688
800758220,3,2,2,1,1,0,0,30
800740571,1,1,0,0,0,0,0,147
800768499,1,0,0,0,0,0,0,17
800777946,1,0,0,0,0,0,0,7
800782186,1,0,0,0,0,0,0,20
800837826,1,0,0,0,0,0,0,17
800828509,5,4,4,1,0,0,0,4833
800838668,1,2,0,0,0,0,2,6
800885581,1,0,0,0,0,0,0,11
800888754,6,5,5,1,0,0,0,144
800888937,1,0,0,0,0,0,0,27
800794184,2,0,0,0,0,0,0,18935
800890125,1,2,0,0,0,0,0,6
800895956,9,8,8,1,0,0,0,122
800902907,1,0,0,0,0,0,0,4
800917906,1,2,0,0,0,0,0,9
800936266,1,0,0,0,0,0,0,11
800942851,1,0,0,0,0,0,0,6
800975013,5,0,0,0,0,0,0,7
800976806,1,0,0,0,0,0,0,16
800992489,30,70,70,1,1,14,4,190
800994911,1,0,0,0,0,0,0,677
801014766,2,1,1,1,0,0,0,16
801030221,10,10,10,1,0,0,0,14
801044406,12,11,11,1,1,0,0,187
801037287,9,0,0,0,0,0,0,508
801054420,2,1,1,1,1,0,0,70
801054485,2,0,0,0,0,0,0,9
801065470,2,4,1,1,0,0,0,10
801056075,3,4,3,1,1,0,0,4383
800889261,33,194,9,1,1,0,0,159752
801071488,2,0,0,0,0,0,0,22
801072151,3,2,0,0,0,1,3,56316
801075151,2,0,0,0,0,0,0,10
801077194,2,0,0,0,0,0,0,9
801078801,4,17,3,1,1,2,0,82
801081850,2,0,0,0,0,0,0,10
801087073,2,2,0,0,0,0,0,25
801089843,2,0,0,0,0,0,0,10
801122579,1,3,0,0,0,0,0,144
801123591,1,0,0,0,0,0,0,350
801124513,1,0,0,0,0,0,0,350
801132692,4,3,3,1,0,0,0,14
801136014,1,0,0,0,0,0,0,8
801128805,30,3,2,1,0,6,12,806
801133502,2,1,1,1,0,0,1,34
801142326,2,1,1,1,1,0,0,15
801141446,1,0,0,0,0,0,0,10
801164059,1,0,0,0,0,0,0,45
801172403,3,3,0,0,0,0,0,79
801173174,19,1,1,1,0,0,0,370
801208189,1,1,0,0,0,0,0,4
801195076,1,0,0,0,0,0,0,52
801272629,1,0,0,0,0,1,0,95
801305073,6,3,3,1,0,0,0,22
801318857,1,0,0,0,0,0,0,13
801315904,3,3,0,0,0,0,0,397
801329969,1,0,0,0,0,0,0,12
801329710,10,8,8,1,1,0,0,248
801387652,1,2,0,0,0,0,0,25
801385082,1,0,0,0,0,0,0,26
801399504,1,3,0,0,0,0,0,11
801429087,1,0,0,0,0,0,0,9
801435532,1,0,0,0,0,7,0,3830
801511413,5,3,3,1,1,0,0,50
801526872,3,6,0,0,0,0,0,41
801471994,41,212,2,1,0,0,0,907
801540127,5,0,0,0,0,2,1,40
801549449,8,13,13,1,1,0,0,1109
801560096,4,3,2,1,0,0,0,106
801550135,38,44,43,1,1,0,0,462
801563591,1,0,0,0,0,0,0,25
801578496,2,1,0,0,0,0,0,12
801581228,2,1,0,0,0,0,0,15
801587545,2,0,0,0,0,0,0,9
801572047,2,5,0,0,0,0,0,1236
801590896,2,0,0,0,0,0,0,10
801591673,2,0,0,0,0,0,0,9
801594521,2,1,0,0,0,0,0,11
801596140,2,1,0,0,0,0,0,11
801600015,2,1,0,0,0,0,0,15
801598215,1,0,0,0,0,0,0,67
801600412,2,0,0,0,0,0,0,8
801600792,2,1,0,0,0,0,0,12
801639137,2,0,0,0,0,0,0,10
801601304,2,0,0,0,0,0,0,9
801662272,1,0,0,0,0,0,0,19
801675351,1,0,0,0,0,0,0,9
801690114,2,1,0,0,0,0,0,13
801699833,1,0,0,0,0,0,0,11
801690727,6,10,10,1,1,0,0,20
801783358,1,0,0,0,0,0,0,9
801749664,1,0,0,0,0,0,0,0
801745562,1,0,0,0,0,0,0,32
801820221,6,5,5,1,1,0,0,19
801788128,2,1,0,0,0,0,0,11
801854517,1,0,0,0,0,1,0,9
801910938,1,0,0,0,0,0,0,17
801891633,1,2,0,0,0,0,0,12
801927074,1,1,0,0,0,0,0,12
801948508,2,2,1,1,1,0,0,9
801936451,2,0,0,0,0,0,0,11
801941805,2,0,0,0,0,0,0,11
